Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S71892442,Great Egret,Ardea alba,7729,1,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1985-09-14,08:00 AM,eBird - Traveling Count,480,1,9.656,,1,,,"BBC trip, leader: Wallace Van Cor",
S71892446,Bay-breasted/Blackpoll Warbler,Setophaga castanea/striata,34140,2,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1985-09-21,08:00 AM,eBird - Traveling Count,480,1,24.14,,1,,,"BBC trip, leader: Doug Resnick. Plum Island and Ipswich. 1 Curlew Sandpiper (1st winter) at Ascot Stables, Argilla Road, Ipswich. Only yards away were a Buff-breasted Sandpiper and Golden Plovers! A slow day at Plum with a big finish in Ipswich",
S71921225,Red-winged Blackbird,Agelaius phoeniceus,33779,3,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1985-10-05,09:00 AM,eBird - Traveling Count,480,1,16.093,,11,,,"BBC trip, leader: Dora and Dick McHale. Cloudy and dismal, heavy rain 2pm on. Heavy fog at times, 65�F, wind SE.",
S71921265,American Pipit,Anthus rubescens,31883,15,US-MA,Essex,L199211,Ipswich,42.67929,-70.84119,1985-11-02,08:00 AM,eBird - Traveling Count,120,1,16.093,,3,,"+, on the muddy empty cornfield on Northgate Rd., where they were last month","BBC trip, leader: Jim Berry. Weather (rainy and windy) and other plans shortened this trip. The pipits were on the muddy empty cornfield on Northgate Rd., where they were last month. Most ducks were on Rantoul Pond; teal on Norman's Pond. Could not find a Eurasian Wigeon. Snow Buntings on Crane Beach parking lot - very low numbers, but that doesn't mean they weren't around.",
S68392934,Eurasian Wigeon,Mareca penelope,512,1,US-MA,Suffolk,L166458,Boston Harbor,42.3367722,-70.9675318,1986-01-11,09:00 AM,eBird - Traveling Count,420,0,80.465,,1,,,J. Barton,
S69764626,Pine Siskin,Spinus pinus,32595,5,US-MA,Plymouth,L111994,Plymouth,41.94623,-70.80794,1986-03-09,04:00 AM,eBird - Traveling Count,600,1,80.465,,1,,,"Bridgewater, Middleboro, Halifax, Lakeville. BBC Trip. Leader: Dot Davis - snow, sleet. Owling at 4am, clear bright night.",
S69764628,Eurasian Jackdaw,Coloeus monedula,21514,1,US-MA,Nantucket,L11342430,Nantucket & ocean,41.2692978,-70.0633192,1986-03-15,09:00 AM,eBird - Traveling Count,480,1,64.372,,3,,,"BBC Trip. Leader: Andrews, Barton, Jackson - 3-day trip",
S70770305,Fieldfare,Turdus pilaris,28593,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1986-04-13,09:00 AM,eBird - Traveling Count,360,1,24.14,,2,, No further details recorded on club field card,"BBC Trip, Leader: R. Hale",
S75031549,Eastern Towhee,Pipilo erythrophthalmus,33415,1,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1986-07-07,05:30 PM,eBird - Traveling Count,195,1,9.656,,12,,,"BBC Trip, Leaders: Dick and Mary Lou Barnett. Hot and muggy, some greenheads. Nice to see little tern colony at state beach.",
S75033901,Black Skimmer,Rynchops niger,6622,3,US-MA,Barnstable,L207388,Monomoy NWR,41.572806,-69.9918665,1986-08-09,09:00 AM,eBird - Traveling Count,360,1,8.047,,11,,,Robert Stymeist,
S75120839,Burrowing Owl,Athene cunicularia,9133,1,US-MA,Dukes,L12014996,Martha's Vineyard,41.396755,-70.6394478,1986-09-20,10:00 AM,eBird - Traveling Count,360,1,48.279,,30,, Katama,"BBC trip, Leader: Bill Drummond. Impromptu trip solicited via hotline.",
S82030723,King Eider,Somateria spectabilis,713,1,US-MA,Suffolk,L111995,Suffolk,42.33664,-71.07529,1986-12-07,08:00 AM,eBird - Traveling Count,240,1,32.186,,22,,,"BBC Trip, Leader: Bob Stymeist. Nahant, Revere, Winthrop, East Boston",
S70245103,Eastern Phoebe,Sayornis phoebe,17007,2,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,1987-04-22,05:30 PM,eBird - Traveling Count,120,1,3.219,,8,,,"BBC Trip, Leader - Natalie King - weather turned dry and a little sunny for the evening",
S75765335,Ruby-throated Hummingbird,Archilochus colubris,4802,1,US-MA,Worcester,L111996,Worcester,42.36237,-71.89098,1987-05-25,07:00 AM,eBird - Traveling Count,240,1,64.372,,2,,,"BBC Trip, Leaders David and Dennis Oliver - trip covered areas of Worcester and Essex Counties - this list covers Harvard (Oxbow NWR), Bolton and Gardiner Airport",
S75765337,Red-breasted Merganser,Mergus serrator,770,X,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1987-05-30,07:00 AM,eBird - Traveling Count,240,1,10.46,,2,,,"BBC Trip, Leaders Jack and Carol Murray",
S75765337,Willet,Tringa semipalmata,6147,X,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1987-05-30,07:00 AM,eBird - Traveling Count,240,1,10.46,,2,,,"BBC Trip, Leaders Jack and Carol Murray",
S78227841,Saltmarsh Sparrow,Ammospiza caudacuta,33238,3,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1987-08-08,07:00 AM,eBird - Traveling Count,480,1,9.656,,1,,,"BBC Trip, Leader - Alan Bennett, LB Dows at south impoundment, ID by color, barring, height, bill and group of 7 by call, Stilts in pools south of salt panne, group missed Marbled Godwit and imm. No. Phalarope at salt panne",
S78259729,Western Sandpiper,Calidris mauri,6231,1,US-MA,Essex,L830335,Plum Island (please use more refined location),42.7987508,-70.8114526,1987-09-12,08:00 AM,eBird - Traveling Count,480,1,10.461,,1,,,"BBC Trip, Leader - Wallace VanCor",
S78259731,Black-throated Gray Warbler,Setophaga nigrescens,34200,1,US-MA,Barnstable,L2319669,Chatham,41.6810783,-69.9598571,1987-09-13,07:00 AM,eBird - Traveling Count,480,1,16.093,,16,,,"BBC Trip, Leader - Bill Drummond, Boston to Chatham (this trip took the place of scheduled pelagic trip) all birds recorded from Chatham - rarities Black-throaded Gray Warbler, Prothonotary Warbler, Yellow-headed Blackbird",
S78259733,Curlew x Pectoral Sandpiper (hybrid),Calidris ferruginea x melanotos,6228,1,US-MA,Plymouth,L269484,Duxbury Beach,42.0295225,-70.6261466,1987-09-20,08:00 AM,eBird - Traveling Count,180,1,3.219,,28,,,"BBC Trip, Leader - Bill Drummond, Cox's Sandpiper = 1, we ran a shuttle service in three 4-wheel drive vehicles in the rain to see the bird we then thought was a Sharp-tailed Sandpiper",
S78260579,Rusty Blackbird,Euphagus carolinus,33848,1,US-MA,Nantucket,L11342430,Nantucket & ocean,41.2692978,-70.0633192,1987-10-02,08:00 AM,eBird - Traveling Count,660,1,80.465,,1,,,"BBC Trip, Leader - Dot Davis, Nantucket weekend trip 10/2-10/5/1987",
S130158855,Bohemian Waxwing,Bombycilla garrulus,29885,2,US-MA,Worcester,L111996,Worcester,42.36237,-71.89098,1988-01-17,08:00 AM,eBird - Traveling Count,420,1,48.28,,2,,Hardwick,"BBC Trip, led by Mark Lynch and Sheila Carroll. Petersham, Gate 40, Hardwick, Gate 43, Gate 41. Hiked 10 miles.",
S78063574,Glaucous Gull,Larus hyperboreus,6566,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1988-03-06,09:00 AM,eBird - Traveling Count,360,1,24.14,,1,,,"BBC Trip, Leader: Jonathan Center",
S78063569,Green-winged Teal (Eurasian),Anas crecca crecca,613,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1988-03-27,09:00 AM,eBird - Traveling Count,360,1,24.14,,7,,,"BBC Trip, Leader: Linda Pivacek. Plum Island, harbor, Cherry Hill Res.",
S84375297,Chestnut-sided Warbler,Setophaga pensylvanica,34133,1,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,1988-05-05,06:00 AM,eBird - Traveling Count,180,1,3.219,,19,,,"BBC Trip, Leader: SHERMAN DENISON",
